24,3,0,1,1,0,1,0,0,0,0,0,0,0,"Jones-Hamlow, Katelyn A",ACES,101
25,12,0,4,1,2,1,0,1,1,0,0,1,0,"Ohms, Cory J",ACES,101
26,3,1,0,0,0,1,0,0,0,0,0,0,0,"Larson, Eric",ACES,101
23,2,1,1,0,0,0,0,0,1,0,1,0,0,"Helton, Caroline A",ACES,101
21,2,3,1,0,0,0,0,0,0,0,0,0,0,"Edge, Brittani K",ACES,101
19,3,1,0,1,0,0,0,1,0,0,0,0,0,"Bohn, Martin O",ACES,101
13,7,2,0,1,1,1,0,0,0,0,0,0,0,"Schneider, Alicia M",ACES,101
14,3,2,2,0,0,0,0,0,0,0,0,0,0,"Li, Kailiang",ACES,101
25,5,1,0,1,0,0,0,0,1,0,0,0,0,"Castle, Christopher L",ACES,101
9,4,2,3,2,0,1,0,0,0,0,0,0,0,"Lin, Zhiling",ACES,101
10,20,0,2,3,2,0,1,0,1,0,0,1,0,"Rodriguez, Luis F",ACES,102
2,11,7,11,16,4,2,5,2,0,1,1,2,0,"Reid, Debra A",ACES,179
7,7,2,1,3,0,1,3,0,1,0,2,2,0,"Schmidt, Shelly J",ACES,199
34,180,26,18,61,9,7,13,3,1,7,0,5,0,"Hall, Steven R",ADV,150
46,7,3,4,5,0,3,0,1,1,1,1,4,0,"Clifton, Dionne J",ADV,270
1,17,2,0,24,1,1,7,1,0,1,0,2,0,"Ren, Yilin",ADV,281
2,15,3,0,31,1,0,3,0,0,0,0,1,0,"Hamilton, Kristy A",ADV,281
0,24,19,1,1,3,0,0,1,0,0,0,0,0,"Mabry-Flynn, Amanda D",ADV,283
8,63,8,2,4,0,0,0,0,0,0,0,0,0,"Hitchon, Jacqueline C",ADV,283
6,20,19,7,4,1,0,0,1,0,0,1,1,0,"Pham, Giang V",ADV,284
2,7,6,6,0,3,0,2,0,0,0,0,1,0,"Liu, Weizi",ADV,284
13,37,7,5,7,1,2,2,1,0,0,1,1,0,"Yao, Mike Z",ADV,305
1,6,9,1,25,8,0,1,0,1,1,1,1,1,"Wirtz, John",ADV,310
1,9,10,7,14,8,4,1,0,1,1,0,1,0,"Ross, David W",ADV,310
0,5,11,14,7,3,0,0,0,0,0,0,0,0,"Chambers, Jason P",ADV,311
33,17,6,9,4,2,1,2,0,1,0,0,2,0,"Clifton, Dionne J",ADV,320
46,10,16,9,11,5,5,1,2,2,4,1,8,0,"Clifton, Dionne J",ADV,370
0,17,22,21,30,23,8,13,1,0,1,0,0,0,"Sheldon, Peter S",ADV,390
2,18,27,25,10,0,1,1,0,0,0,0,1,0,"Nelson, Michelle R",ADV,393
2,25,7,2,0,1,0,1,0,0,0,0,2,0,"Raquel, Steve A",ADV,409
2,14,9,2,6,0,1,3,0,0,0,0,0,0,"Wirtz, John",ADV,410
7,12,9,7,3,3,1,0,0,1,0,0,0,0,"Oh, Sanghwa",ADV,410
4,5,8,9,7,1,1,1,0,1,1,0,0,0,"Chung, Un Chae",ADV,460
3,15,15,17,15,10,9,4,3,6,1,1,0,0,"Ham, Chang Dae",ADV,460
0,19,22,6,4,0,0,0,0,0,0,0,0,0,"Xiong, Shili",ADV,483
5,12,7,7,11,3,2,1,0,0,0,0,0,0,"Taneja, Harsh",ADV,483
0,62,13,1,4,1,0,0,0,0,0,0,0,0,"Meron, Shachar",ADV,498
2,36,3,2,0,0,0,0,0,0,0,0,0,0,"Woodard, Brian S",AE,100
15,18,3,5,4,0,0,0,0,0,0,0,0,0,"Mehta, Neil A",AE,100
1,23,11,3,1,2,0,0,0,0,0,0,0,0,"Saxton-Fox, Theresa A",AE,100
18,44,18,11,4,1,4,1,0,0,2,0,1,0,"Woodard, Brian S",AE,199
1,16,3,2,0,0,0,0,0,0,0,0,0,0,"Merret, Jason M",AE,199
1,4,14,8,7,5,0,3,0,0,1,0,0,0,"Tran, Huy T",AE,202
9,8,12,7,8,14,9,9,4,0,2,2,1,0,"Villafane Roca, Laura",AE,311
1,6,12,3,5,4,0,0,0,0,0,0,0,1,"Stephani, Kelly",AE,312
2,6,2,9,6,10,7,10,11,6,3,5,7,1,"Chasiotis, Ioannis",AE,321
2,4,7,8,8,6,5,3,1,0,1,0,1,0,"Chew, Huck Beng",AE,323
1,7,19,20,16,3,5,2,2,0,1,0,1,0,"Chilan, Christian M",AE,352
4,13,5,4,10,3,0,1,1,0,3,1,5,2,"Ornik, Melkior",AE,353
5,6,3,4,9,6,8,3,3,0,0,0,1,2,"Conway, Bruce A",AE,402
1,11,3,4,5,1,3,2,0,1,1,0,0,0,"Ansell, Phillip J",AE,416
0,12,9,11,14,10,8,12,10,0,9,0,2,0,"Rovey, Joshua L",AE,433
1,4,6,6,8,11,6,4,5,0,1,0,0,0,"Merret, Jason M",AE,442
0,16,13,10,5,6,0,0,0,0,0,0,0,0,"Lembeck, Michael F",AE,442
3,45,22,10,14,0,0,2,0,0,0,0,1,0,"Dutton, J C",AE,460
11,65,14,7,4,0,1,0,0,0,0,0,1,1,"Bretl, Timothy W",AE,483
8,15,13,2,0,2,0,2,2,0,0,0,3,2,"Bailey, Ronald W",AFRO,100
2,3,5,4,5,2,6,1,5,3,6,2,6,0,"Cha-Jua, Sundiata",AFRO,101
5,11,6,3,2,0,1,0,2,0,0,0,0,0,"Hunt, Irvin J",AFRO,105
0,4,7,2,5,1,3,1,0,0,0,0,0,0,"Bowen, Merle L",AFRO,243
0,3,2,11,6,1,3,1,1,0,0,0,0,0,"McDuffie, Erik S",AFRO,261
0,17,6,1,2,0,0,0,0,0,2,0,0,0,"Hogarth, Rana",AFRO,378
1,11,0,0,10,1,0,3,0,0,0,0,1,0,"Neville, Helen A",AFRO,411
0,4,17,5,5,1,0,1,0,0,0,0,0,0,"Basu, Manisha",AFST,210
0,20,4,2,2,0,2,3,0,0,0,0,0,0,"Cupps-Miller, Heather A",AGCM,110
0,23,1,2,2,0,1,1,0,3,0,0,2,0,"Cupps-Miller, Heather A",AGCM,220
69,37,23,13,8,5,2,5,0,2,2,0,15,0,"Smist, Jennifer A",AGED,140
0,41,12,6,6,4,1,0,0,1,2,0,0,1,"Chunoo, Vivechkanand S",AGED,230
22,68,22,17,16,7,5,5,6,3,0,2,2,0,"Keating, Kari H",AGED,260
7,2,7,4,1,1,0,0,1,1,0,0,1,0,"Collins, Jasmine D",AGED,340
10,13,23,4,4,1,0,1,0,0,0,0,0,0,"Rosch, David M",AGED,380
11,2,15,1,1,1,0,0,0,0,0,0,0,0,"Korte, Debra S",AGED,499
0,10,5,2,2,2,0,1,0,0,0,0,0,0,"Taylor, Amanda D",AGED,550
10,4,2,1,3,2,0,0,0,0,0,0,0,0,"Taylor, Amanda D",AGED,551
2,36,0,4,8,0,0,5,0,0,1,0,1,0,"Carter, April L",AHS,199
0,12,4,1,1,0,0,0,0,0,1,0,2,0,"Thompson, Marc",AHS,494
2,13,2,2,2,1,3,2,0,0,0,0,0,0,"Escobar, Raquel",AIS,101
9,22,9,5,17,5,2,7,3,0,0,0,3,3,"Soto, Silvia",AIS,101
0,2,11,2,6,3,0,1,0,0,0,0,1,0,"Larkin-Gilmore, Juliet C",AIS,285
13,108,0,9,56,0,2,15,0,0,2,0,2,2,"Parrett, Douglas F",ANSC,100
0,74,1,0,0,0,0,0,0,0,1,0,0,0,"Hurley, Walter L",ANSC,103
5,27,6,2,2,1,0,2,0,1,1,0,0,0,"Allen, Crystal A",ANSC,110
0,14,0,4,4,0,1,0,0,0,0,0,0,0,"Klehm, Brandon J",ANSC,199
144,48,18,16,7,4,6,5,0,0,1,0,8,0,"Emmert, Jason L",ANSC,205
2,30,6,0,12,2,0,2,0,0,0,0,0,0,"Kline, Kevin H",ANSC,206
32,60,18,13,23,9,0,13,2,3,2,2,5,1,"Fischer-Brown, Amy E",ANSC,207
9,14,6,12,23,9,25,27,8,10,7,9,12,2,"Gaskins, H R",ANSC,221
1,22,13,10,26,13,13,28,14,5,12,4,10,1,"Wheeler, Matthew B",ANSC,222
76,127,43,9,6,13,8,9,3,2,1,1,5,1,"Richardson, Sarah D",ANSC,250
0,8,0,0,20,0,0,18,0,0,5,0,1,0,"Steelman, Andrew J",ANSC,251
0,68,1,0,5,1,0,0,0,0,0,0,0,1,"Jones-Hamlow, Katelyn A",ANSC,298
12,28,2,3,3,0,1,1,2,0,1,0,0,1,"Richardson, Sarah D",ANSC,305
1,14,2,5,8,4,3,8,0,4,3,0,0,1,"Fischer-Brown, Amy E",ANSC,307
4,21,0,0,5,0,0,1,0,0,1,0,0,0,"Dilger, Anna C",ANSC,309
0,11,0,0,16,0,0,3,0,0,2,0,0,0,"Ridlon, Jason M",ANSC,350
1,15,0,3,6,0,1,0,0,0,0,0,0,0,"Parrett, Douglas F",ANSC,401
1,6,1,5,6,0,0,4,1,0,0,1,0,0,"Drackley, James K",ANSC,420
0,40,0,0,20,0,0,12,0,0,4,0,0,0,"Swanson, Kelly S",ANSC,422
9,11,3,3,10,0,0,0,2,0,1,1,0,0,"Nowak, Romana A",ANSC,431
13,17,5,5,0,1,0,0,0,0,0,0,0,1,"Rodriguez-Zas, Sandra L",ANSC,445
6,34,0,0,12,0,0,6,0,0,0,0,1,0,"Dilger, Anna C",ANSC,452
36,16,7,0,2,5,0,2,0,0,0,1,0,0,"Schneider, Alicia M",ANSC,498
11,10,6,6,4,2,1,1,0,0,0,0,1,0,"Roca, Alfred L",ANSC,499
0,111,55,32,43,25,10,17,14,0,18,0,13,1,"Ritchison, Brandon T",ANTH,101
130,124,45,29,22,8,5,7,1,3,3,0,6,0,"Maldonado, Korinta",ANTH,103
1,67,37,31,21,19,6,14,8,4,7,0,2,0,"Martin, Jeffrey T",ANTH,103
19,15,2,4,1,0,0,0,0,0,0,1,1,0,"Kramer, Elise A",ANTH,104
11,5,12,4,3,3,1,0,1,0,0,0,0,1,"Fennell, Christopher",ANTH,105
175,355,94,76,111,28,17,24,23,8,10,2,38,2,"Jelinek, Petra",ANTH,143
24,89,21,16,49,8,20,15,7,0,12,0,6,2,"Silverman, Helaine I",ANTH,180
67,452,43,53,54,16,16,20,4,5,3,0,24,2,"Hughes, Cris E",ANTH,246
1,5,16,11,9,1,2,1,0,0,0,2,1,0,"Dominguez, Virginia R",ANTH,268
0,4,15,5,5,0,0,0,0,0,0,0,0,0,"Desmond, Jane",ANTH,375
3,8,7,3,0,1,0,1,0,0,0,0,0,0,"Yarlagadda, Karthik",ANTH,441
0,11,5,6,1,1,0,0,0,0,0,0,0,1,"Farnell, Brenda M",ANTH,498
12,7,2,0,1,0,0,0,0,0,0,1,1,0,"Saadah, Eman",ARAB,150
30,30,39,17,12,8,8,4,5,2,0,3,7,0,"Dearborn, Lynne M",ARCH,171
2,10,15,23,13,21,11,3,6,2,1,1,5,0,"Grossman, Heather E",ARCH,210
0,62,0,0,34,0,0,11,0,0,4,0,1,0,"Deutsch, Randall",ARCH,231
3,16,18,14,23,10,8,9,5,1,3,0,8,0,"Melgarejo De Be, Andrea L",ARCH,273
4,25,10,7,7,9,4,1,0,0,1,1,1,0,"Bollo, Christina S",ARCH,321
2,3,14,5,9,7,0,0,0,0,0,0,0,0,"Marin Vega, Celia",ARCH,409
5,3,6,3,3,2,2,2,1,1,0,0,1,0,"Johnson, Tait R",ARCH,417
12,19,12,6,8,5,5,2,2,2,1,1,0,0,"Aminmansour, Abbas",ARCH,433
14,15,9,11,10,5,2,0,2,1,2,1,5,0,"Aminmansour, Abbas",ARCH,451
2,6,7,3,2,1,2,0,0,0,0,0,0,0,"Kansler, Jeffrey C",ARCH,451
1,5,5,23,5,1,0,0,0,0,0,0,0,0,"Lapunzina, Alejandro",ARCH,468
2,6,4,4,2,2,3,1,0,0,0,0,0,0,"Folch, Marc",ARCH,476
1,4,7,9,12,5,5,2,2,1,2,0,0,0,"Krishnan, Sudarshan",ARCH,536
6,7,9,6,4,2,4,1,0,0,0,0,0,0,"Boubekri, Mohamed",ARCH,537
2,7,12,12,11,6,2,2,0,0,0,1,0,0,"Stallmeyer, John C",ARCH,577
0,24,2,1,0,0,0,0,0,0,0,0,2,0,"Briggs, Molly C",ART,310
1,9,9,1,1,0,0,0,0,0,0,0,0,0,"Raheel, Salman",ARTD,225
8,3,2,4,2,3,0,0,0,0,0,0,1,0,"Jang, Wonsil",ARTD,251
0,2,11,2,6,0,0,0,0,0,0,0,0,0,"Kendall, James W",ARTD,301
0,12,9,0,0,0,0,0,0,0,0,0,1,0,"Raheel, Salman",ARTD,301
5,14,15,11,3,4,3,2,0,0,0,0,2,0,"McDonagh, Deana C",ARTD,328
8,12,13,6,0,2,1,0,0,0,0,0,2,0,"Mercer, Lisa",ARTD,351
1,16,2,2,0,1,0,0,0,0,0,0,0,0,"Salamanca Garci, Juan M",ARTD,351
0,3,12,3,2,1,0,0,0,0,0,0,0,0,"Elias Nieto, Fabiola M",ARTD,351
4,23,14,9,4,4,1,0,0,0,0,0,0,0,"Benson, Eric",ARTD,371
1,12,26,9,4,4,2,0,0,0,0,0,0,0,"Sethi, Simrun S",ARTD,426
11,4,5,0,0,0,0,1,0,0,0,0,0,0,"Hernandez, Catalina",ARTE,202
53,31,16,11,19,12,7,5,2,0,9,0,26,0,"Bergmark, Jennifer L",ARTF,101
0,43,22,14,40,9,3,7,4,0,0,0,0,0,"Weissman, Terri",ARTH,211
0,15,9,9,1,1,0,0,0,0,0,0,0,0,"Romberg, Kristin",ARTH,242
0,4,10,7,1,8,0,0,0,0,0,0,0,0,"Reitz, Erin E",ARTH,250
0,3,5,9,3,1,1,1,0,0,0,0,0,0,"Rosenthal, Lisa",ARTH,360
0,6,20,9,0,1,1,0,0,0,0,0,0,0,"Burkus-Chasson, Anne",ARTH,402
20,11,5,3,2,0,0,0,1,0,0,0,2,0,"Buysse, Klara T",ASRM,199
4,6,9,10,5,6,6,6,6,0,7,0,7,1,"Abdikerimova, Samal",ASRM,210
0,22,1,4,8,7,0,2,2,0,1,0,0,0,"Chuang, Jer-Chin",ASRM,406
8,7,9,7,6,2,7,2,2,1,0,4,0,1,"Hinkkanen, Aimo H",ASRM,410
2,11,9,5,7,6,4,2,0,0,0,0,0,0,"Cole, Paa Kow",ASRM,461
17,23,17,9,11,7,6,2,0,0,0,0,0,0,"Cole, Paa Kow",ASRM,471
130,144,63,69,61,26,26,22,10,8,11,2,36,5,"Winans, Amanda",ASTR,100
34,24,21,12,18,8,7,8,3,1,3,0,4,0,"Winans, Amanda",ASTR,121
11,42,24,33,20,12,13,8,1,2,4,3,2,1,"Dunne, Bryan C",ASTR,122
11,36,15,8,8,3,1,4,4,1,2,0,1,1,"Dunne, Bryan C",ASTR,150
9,17,1,4,12,0,2,9,0,0,3,2,2,0,"Kemball, Athol J",ASTR,210
15,11,5,3,1,1,2,0,0,1,0,1,0,0,"Liu, Xin",ASTR,350
14,15,15,7,2,2,0,0,2,1,0,1,0,0,"Fields, Brian D",ASTR,404
1,5,2,5,4,1,5,3,2,1,1,0,1,1,"Shen, Yue",ASTR,406
21,33,19,10,29,7,4,5,1,1,0,2,3,0,"Frame, Jeffrey",ATMS,100
38,119,88,54,79,48,23,37,11,12,5,3,11,1,"Choate, Jessica J",ATMS,120
4,16,16,15,13,4,9,5,4,2,0,2,0,1,"Hence, Deanna",ATMS,120
6,20,26,15,6,9,2,1,3,0,3,1,2,1,"Nesbitt, Anna",ATMS,140
2,4,6,4,2,2,0,1,1,0,0,0,0,0,"Choate, Jessica J",ATMS,201
5,5,6,1,5,1,3,0,0,0,0,0,0,0,"Jewett, Brian F",ATMS,301
0,1,5,1,3,5,1,3,4,1,0,0,0,0,"Wang, Zhuo",ATMS,302
3,3,3,1,3,2,3,3,3,0,0,0,1,0,"Frame, Jeffrey",ATMS,303
12,10,1,2,0,1,2,0,0,1,0,1,2,0,"Pettijohn, Justin C",ATMS,322
1,16,5,3,2,1,0,0,0,0,0,0,1,0,"Nesbitt, Anna",ATMS,421
0,25,1,4,0,0,0,1,0,0,0,0,0,0,"Bednar, Michael K",BADM,199
5,246,107,83,94,29,24,15,8,0,1,1,4,0,"Larson, Eric",BADM,210
49,5,1,1,0,1,0,0,0,0,0,0,0,0,"Harrison, Ilalee",BADM,261
2,15,9,8,3,2,2,0,0,0,1,0,0,0,"Anand, Gopesh J",BADM,275
29,49,18,40,38,15,11,5,5,1,0,0,2,0,"Wright, Margaret",BADM,300
19,61,39,35,40,27,11,10,4,3,3,4,3,1,"Fricke, Michael R",BADM,300
57,70,66,53,39,28,21,24,10,4,3,2,1,1,"Love, E G",BADM,310
0,54,8,1,1,0,0,0,0,0,0,0,0,1,"Goncalo, Jack",BADM,311
2,27,6,3,1,0,0,0,0,0,0,0,0,0,"Wilkins, LaTonya",BADM,311
0,53,14,9,4,1,2,0,0,0,0,0,0,0,"Khessina, Olga",BADM,312
1,20,3,4,3,0,0,2,0,0,0,0,1,0,"Bruce, Joshua R",BADM,313
6,31,13,5,6,1,0,1,0,0,0,0,1,0,"White, Judith B",BADM,314
298,151,52,28,14,5,2,0,0,0,1,0,0,0,"Wolters, Mark E",BADM,320
0,45,1,0,0,0,0,1,0,0,0,0,0,0,"Gill, Shahbaz",BADM,321
0,101,10,1,5,0,1,0,1,0,0,0,0,0,"Kim, Myoung Hee",BADM,322
0,7,34,9,14,1,3,0,0,0,0,0,0,0,"White, Tiffany B",BADM,323
7,10,8,3,3,0,0,1,0,0,0,0,0,0,"Liang, Hongyan",BADM,324
9,45,20,7,0,0,0,0,0,0,0,0,0,0,"Koo, Minkyung",BADM,325
5,16,6,3,0,1,0,0,0,0,0,0,0,0,"Di, Chenchen",BADM,326
23,8,1,1,0,0,0,0,0,0,0,0,0,0,"Sreekumar Arun, -",BADM,327
6,12,12,3,0,0,0,0,0,0,0,0,0,0,"Sethi, Simrun S",BADM,329
16,14,3,2,0,1,0,0,0,0,0,0,0,0,"Danienta, Nadia R",BADM,330
0,10,12,9,6,2,2,0,0,0,0,0,0,0,"Scott, Nehemiah",BADM,335
0,48,6,3,0,0,1,0,0,0,0,0,0,0,"Mehrotra, Mili",BADM,336
0,56,18,7,2,1,0,1,0,0,0,0,0,0,"Ghoshal, Abhijeet",BADM,350
0,8,10,13,8,4,2,3,1,0,5,0,1,0,"Parthasarathy, Rangarajan",BADM,350
1,52,3,3,2,2,0,0,0,0,0,0,0,0,"Nelson, Matthew L",BADM,350
0,53,7,2,2,2,0,2,0,0,0,0,0,0,"Ghoshal, Abhijeet",BADM,351
